agent_A,agent_B,winner,reward_A,reward_B
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_5,Deterministic_simpletron_optimist_notTfT,2.72,1.88
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_3,Deterministic_simpletron_optimist_notTfT,2.71,1.92
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_5,Deterministic_simpletron_optimist_notTfT,2.42,1.98
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_5,Deterministic_simpletron_optimist_notTfT,2.9,1.99
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_3,Deterministic_simpletron_optimist_notTfT,2.77,1.89
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_notTfT,1.61,1.54
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_notTfT,1.47,1.22
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_notTfT,2.21,1.77
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_optimist_notTfT,1.75,1.42
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_notTfT,2.08,1.67
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_notTfT,1.38,0.98
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_optimist_notTfT,0.81,0.76
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_notTfT,1.48,1.1
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_notTfT,2.72,1.86
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_notTfT,1.85,1.3
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_optimist_notTfT,0.75,0.69
Deterministic_simpletron_optimist_notTfT,GrimTrigger,GrimTrigger,0.17,0.23
Deterministic_simpletron_optimist_notTfT,TitForTat,TitForTat,1.58,1.59
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_optimist_notTfT,0.77,0.74
Deterministic_simpletron_optimist_notTfT,TitForTat,Deterministic_simpletron_optimist_notTfT,0.31,0.28
Deterministic_simpletron_optimist_notTfT,TitForTat,Deterministic_simpletron_optimist_notTfT,0.67,0.52
Deterministic_simpletron_optimist_notTfT,TitForTat,Deterministic_simpletron_optimist_notTfT,1.55,1.3
Deterministic_simpletron_optimist_notTfT,GrimTrigger,GrimTrigger,0.38,0.41
Deterministic_simpletron_optimist_notTfT,GrimTrigger,GrimTrigger,0.37,0.48
Deterministic_simpletron_optimist_notTfT,GrimTrigger,GrimTrigger,0.23,0.26
Deterministic_simpletron_optimist_notTfT,UniformRandom,Deterministic_simpletron_optimist_notTfT,1.63,0.68
Deterministic_simpletron_optimist_notTfT,UniformRandom,Deterministic_simpletron_optimist_notTfT,1.66,0.59
Deterministic_simpletron_optimist_notTfT,UniformRandom,Deterministic_simpletron_optimist_notTfT,1.43,0.58
Deterministic_simpletron_optimist_notTfT,UniformRandom,Deterministic_simpletron_optimist_notTfT,1.48,0.58
Deterministic_simpletron_optimist_notTfT,Focal5,Deterministic_simpletron_optimist_notTfT,1.64,1.26
Deterministic_simpletron_optimist_notTfT,Focal5,Deterministic_simpletron_optimist_notTfT,1.54,1.13
Deterministic_simpletron_optimist_notTfT,CastigadorInfernal,Deterministic_simpletron_optimist_notTfT,1.56,1.14
Deterministic_simpletron_optimist_notTfT,CastigadorInfernal,Deterministic_simpletron_optimist_notTfT,1.57,1.23
Deterministic_simpletron_optimist_notTfT,Always3,Always3,0.28,0.32
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_notTfT,1.16,0.84
Deterministic_simpletron_optimist_notTfT,Always3,Always3,0.2,0.25
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_deterministic,Deterministic_simpletron_optimist_notTfT,2.71,1.88
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_notTfT,0.63,0.6
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_deterministic,Deterministic_simpletron_optimist_notTfT,2.51,1.99
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_deterministic,Deterministic_simpletron_optimist_notTfT,2.81,1.98
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_random,Deterministic_simpletron_optimist_notTfT,2.91,1.96
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_random,Deterministic_simpletron_optimist_notTfT,2.7,1.87
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_random,Deterministic_simpletron_optimist_notTfT,2.56,1.96
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_deterministic,Deterministic_simpletron_optimist_notTfT,2.5,1.99
Deterministic_simpletron_optimist_notTfT,ContriteTitForTat,Deterministic_simpletron_optimist_notTfT,2.66,1.99
Deterministic_simpletron_optimist_notTfT,ContriteTitForTat,Deterministic_simpletron_optimist_notTfT,2.81,1.92
Deterministic_simpletron_optimist_notTfT,ContriteTitForTat,Deterministic_simpletron_optimist_notTfT,2.56,1.84
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_random,Deterministic_simpletron_optimist_notTfT,2.72,1.93
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.75,Deterministic_simpletron_optimist_notTfT,2.67,1.94
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.75,Deterministic_simpletron_optimist_notTfT,2.58,1.98
Deterministic_simpletron_optimist_notTfT,ContriteTitForTat,Deterministic_simpletron_optimist_notTfT,2.47,1.92
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.75,Deterministic_simpletron_optimist_notTfT,2.53,1.84
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.75,Deterministic_simpletron_optimist_notTfT,2.69,1.87
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.5,Deterministic_simpletron_optimist_notTfT,2.71,2.0
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.5,Deterministic_simpletron_optimist_notTfT,2.42,1.79
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.5,Deterministic_simpletron_optimist_notTfT,2.55,1.93
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.5,Deterministic_simpletron_optimist_notTfT,2.57,1.95
Deterministic_simpletron_optimist_notTfT,Detective,Deterministic_simpletron_optimist_notTfT,2.56,1.97
Deterministic_simpletron_optimist_notTfT,Detective,Deterministic_simpletron_optimist_notTfT,2.5,1.88
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_notTfT,2.63,1.83
Deterministic_simpletron_optimist_notTfT,Detective,Deterministic_simpletron_optimist_notTfT,2.62,1.88
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_notTfT,2.36,1.8
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_10,Deterministic_simpletron_optimist_notTfT,2.53,1.96
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_10,Deterministic_simpletron_optimist_notTfT,2.58,1.82
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_10,Deterministic_simpletron_optimist_notTfT,2.78,1.94
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_notTfT,2.62,1.79
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_notTfT,2.1,1.76
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_3,Deterministic_simpletron_optimist_notTfT,2.72,1.95
Deterministic_simpletron_optimist_notTfT,Detective,Deterministic_simpletron_optimist_notTfT,2.45,1.85
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_5,Deterministic_simpletron_optimist_notTfT,2.75,1.9
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_10,Deterministic_simpletron_optimist_notTfT,2.46,1.94
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_3,Deterministic_simpletron_optimist_notTfT,2.11,2.0
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_5,Deterministic_simpletron_optimist_notTfT,2.18,1.99
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_3,Deterministic_simpletron_optimist_notTfT,2.84,1.96
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_5,Deterministic_simpletron_optimist_notTfT,2.61,1.91
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_5,Deterministic_simpletron_optimist_notTfT,2.52,1.93
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_3,Deterministic_simpletron_optimist_notTfT,2.76,1.94
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_notTfT,2.28,1.61
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_notTfT,1.75,1.41
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_notTfT,2.61,1.8
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_optimist_notTfT,1.87,1.31
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_notTfT,1.69,1.31
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_notTfT,2.36,1.6
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_optimist_notTfT,1.25,0.93
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_notTfT,1.67,1.22
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_notTfT,2.0,1.42
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_notTfT,1.41,1.0
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_optimist_notTfT,1.6,1.14
Deterministic_simpletron_optimist_notTfT,GrimTrigger,Deterministic_simpletron_optimist_notTfT,0.25,0.24
Deterministic_simpletron_optimist_notTfT,TitForTat,Deterministic_simpletron_optimist_notTfT,1.03,0.81
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_optimist_notTfT,1.23,1.17
Deterministic_simpletron_optimist_notTfT,TitForTat,Deterministic_simpletron_optimist_notTfT,2.55,1.72
Deterministic_simpletron_optimist_notTfT,TitForTat,Deterministic_simpletron_optimist_notTfT,1.19,0.94
Deterministic_simpletron_optimist_notTfT,TitForTat,Deterministic_simpletron_optimist_notTfT,2.47,1.82
Deterministic_simpletron_optimist_notTfT,GrimTrigger,GrimTrigger,0.24,0.3
Deterministic_simpletron_optimist_notTfT,GrimTrigger,GrimTrigger,0.3,0.34
Deterministic_simpletron_optimist_notTfT,GrimTrigger,GrimTrigger,0.27,0.33
Deterministic_simpletron_optimist_notTfT,UniformRandom,Deterministic_simpletron_optimist_notTfT,1.32,0.38
Deterministic_simpletron_optimist_notTfT,UniformRandom,Deterministic_simpletron_optimist_notTfT,1.5,0.51
Deterministic_simpletron_optimist_notTfT,UniformRandom,Deterministic_simpletron_optimist_notTfT,1.55,0.58
Deterministic_simpletron_optimist_notTfT,UniformRandom,Deterministic_simpletron_optimist_notTfT,1.44,0.45
Deterministic_simpletron_optimist_notTfT,Focal5,Deterministic_simpletron_optimist_notTfT,1.49,1.15
Deterministic_simpletron_optimist_notTfT,Focal5,Deterministic_simpletron_optimist_notTfT,1.61,1.28
Deterministic_simpletron_optimist_notTfT,CastigadorInfernal,Deterministic_simpletron_optimist_notTfT,1.47,1.0
Deterministic_simpletron_optimist_notTfT,CastigadorInfernal,Deterministic_simpletron_optimist_notTfT,1.59,1.17
Always3,Deterministic_simpletron_optimist_notTfT,Always3,0.9,0.74
Always3,Always3,Always3,0.33,0.32
Always3,AdaptivePavlov_deterministic,Always3,2.71,1.85
Always3,Deterministic_simpletron_optimist_notTfT,Always3,0.87,0.62
Always3,AdaptivePavlov_deterministic,Always3,2.89,1.94
Always3,AdaptivePavlov_deterministic,Always3,2.87,1.96
Always3,AdaptivePavlov_random,Always3,2.88,1.96
Always3,AdaptivePavlov_random,Always3,2.78,1.88
Always3,AdaptivePavlov_random,Always3,2.87,1.94
Always3,AdaptivePavlov_deterministic,Always3,2.76,1.91
Always3,ContriteTitForTat,Always3,2.76,1.86
Always3,ContriteTitForTat,Always3,2.71,1.84
Always3,ContriteTitForTat,Always3,2.73,1.84
Always3,AdaptivePavlov_random,Always3,2.68,1.82
Always3,GenerousTitForTat_generous_p_0.75,Always3,2.77,1.91
Always3,GenerousTitForTat_generous_p_0.75,Always3,2.8,1.9
Always3,ContriteTitForTat,Always3,2.73,1.9
Always3,GenerousTitForTat_generous_p_0.75,Always3,2.72,1.84
Always3,GenerousTitForTat_generous_p_0.75,Always3,2.73,1.85
Always3,GenerousTitForTat_generous_p_0.5,Always3,2.74,1.84
Always3,GenerousTitForTat_generous_p_0.5,Always3,2.9,1.94
Always3,GenerousTitForTat_generous_p_0.5,Always3,2.49,1.7
Always3,GenerousTitForTat_generous_p_0.5,Always3,2.6,1.77
Always3,Detective,Always3,2.79,1.88
Always3,Detective,Always3,2.74,1.84
Always3,GenerousTitForTat_generous_p_0.25,Always3,2.52,1.74
Always3,Detective,Always3,2.65,1.78
Always3,GenerousTitForTat_generous_p_0.25,Always3,2.47,1.69
Always3,Permisive_TFT_patience_10,Always3,2.81,1.93
Always3,Permisive_TFT_patience_10,Always3,2.83,1.9
Always3,Permisive_TFT_patience_10,Always3,2.91,1.96
Always3,GenerousTitForTat_generous_p_0.25,Always3,2.74,1.86
Always3,GenerousTitForTat_generous_p_0.25,Always3,2.2,1.48
Always3,Permisive_TFT_patience_3,Always3,2.72,1.86
Always3,Detective,Always3,2.77,1.88
Always3,Permisive_TFT_patience_5,Always3,2.74,1.87
Always3,Permisive_TFT_patience_10,Always3,2.81,1.92
Always3,Permisive_TFT_patience_3,Always3,2.69,1.82
Always3,Permisive_TFT_patience_5,Always3,2.83,1.92
Always3,Permisive_TFT_patience_3,Always3,2.8,1.9
Always3,Permisive_TFT_patience_5,Always3,2.74,1.88
Always3,Permisive_TFT_patience_5,Always3,2.77,1.88
Always3,Permisive_TFT_patience_3,Always3,2.73,1.87
Always3,GenerousTitForTat_generous_p_0.1,Always3,2.72,1.86
Always3,Deterministic_simpletron_optimist_TfT,Always3,1.69,1.19
Always3,GenerousTitForTat_generous_p_0.1,Always3,2.74,1.86
Always3,Deterministic_simpletron_pesimist_notTfT,Always3,1.45,1.03
Always3,Deterministic_simpletron_optimist_TfT,Always3,2.18,1.46
Always3,Deterministic_simpletron_optimist_TfT,Always3,2.27,1.61
Always3,Deterministic_simpletron_pesimist_notTfT,Always3,2.29,1.57
Always3,GenerousTitForTat_generous_p_0.1,Always3,2.05,1.43
Always3,GenerousTitForTat_generous_p_0.1,Always3,2.27,1.56
Always3,Deterministic_simpletron_optimist_TfT,Always3,1.74,1.21
Always3,Deterministic_simpletron_pesimist_notTfT,Always3,1.22,0.86
Always3,GrimTrigger,GrimTrigger,0.19,0.21
Always3,TitForTat,Always3,0.51,0.43
Always3,Deterministic_simpletron_pesimist_notTfT,Always3,1.84,1.3
Always3,TitForTat,Always3,1.06,0.77
Always3,TitForTat,Always3,1.72,1.23
Always3,TitForTat,Always3,2.73,1.84
Always3,GrimTrigger,GrimTrigger,0.14,0.16
Always3,GrimTrigger,Always3,0.33,0.32
Always3,GrimTrigger,GrimTrigger,0.2,0.25
Always3,UniformRandom,Always3,1.61,0.6
Always3,UniformRandom,Always3,1.6,0.57
Always3,UniformRandom,Always3,1.3,0.43
Always3,UniformRandom,Always3,1.58,0.6
Always3,Focal5,Always3,1.53,1.08
Always3,Focal5,Always3,1.47,1.0
Always3,CastigadorInfernal,Always3,1.53,1.09
Always3,CastigadorInfernal,Always3,1.53,1.05
Deterministic_simpletron_optimist_notTfT,Always3,Always3,0.36,0.39
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_deterministic,Deterministic_simpletron_optimist_notTfT,2.89,1.96
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_notTfT,1.05,0.79
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_deterministic,Deterministic_simpletron_optimist_notTfT,2.59,1.91
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_deterministic,Deterministic_simpletron_optimist_notTfT,2.41,1.98
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_random,Deterministic_simpletron_optimist_notTfT,2.8,1.96
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_random,Deterministic_simpletron_optimist_notTfT,2.81,1.97
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_random,Deterministic_simpletron_optimist_notTfT,2.78,1.89
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_deterministic,Deterministic_simpletron_optimist_notTfT,2.56,1.86
Deterministic_simpletron_optimist_notTfT,ContriteTitForTat,Deterministic_simpletron_optimist_notTfT,2.74,1.93
Deterministic_simpletron_optimist_notTfT,ContriteTitForTat,Deterministic_simpletron_optimist_notTfT,2.78,1.95
Deterministic_simpletron_optimist_notTfT,ContriteTitForTat,Deterministic_simpletron_optimist_notTfT,2.87,1.99
Deterministic_simpletron_optimist_notTfT,AdaptivePavlov_random,Deterministic_simpletron_optimist_notTfT,2.54,1.97
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.75,Deterministic_simpletron_optimist_notTfT,2.59,1.84
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.75,Deterministic_simpletron_optimist_notTfT,2.52,1.7
Deterministic_simpletron_optimist_notTfT,ContriteTitForTat,Deterministic_simpletron_optimist_notTfT,2.66,1.93
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.75,Deterministic_simpletron_optimist_notTfT,2.41,1.88
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.75,Deterministic_simpletron_optimist_notTfT,2.71,1.94
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.5,Deterministic_simpletron_optimist_notTfT,2.58,1.9
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.5,Deterministic_simpletron_optimist_notTfT,2.33,1.8
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.5,Deterministic_simpletron_optimist_notTfT,2.74,1.94
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.5,Deterministic_simpletron_optimist_notTfT,2.74,1.89
Deterministic_simpletron_optimist_notTfT,Detective,Deterministic_simpletron_optimist_notTfT,2.66,1.87
Deterministic_simpletron_optimist_notTfT,Detective,Deterministic_simpletron_optimist_notTfT,2.45,1.86
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_notTfT,1.94,1.63
Deterministic_simpletron_optimist_notTfT,Detective,Deterministic_simpletron_optimist_notTfT,2.59,1.89
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_notTfT,2.82,1.9
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_10,Deterministic_simpletron_optimist_notTfT,2.64,1.93
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_10,Deterministic_simpletron_optimist_notTfT,2.69,1.99
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_10,Deterministic_simpletron_optimist_notTfT,2.65,1.93
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_notTfT,2.76,1.94
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.25,Deterministic_simpletron_optimist_notTfT,2.27,1.76
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_3,Deterministic_simpletron_optimist_notTfT,2.74,1.94
Deterministic_simpletron_optimist_notTfT,Detective,Deterministic_simpletron_optimist_notTfT,2.68,1.84
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_5,Deterministic_simpletron_optimist_notTfT,2.72,1.92
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_10,Deterministic_simpletron_optimist_notTfT,2.65,1.84
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_3,Deterministic_simpletron_optimist_notTfT,2.72,1.9
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_5,Deterministic_simpletron_optimist_notTfT,2.71,1.92
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_3,Deterministic_simpletron_optimist_notTfT,2.57,1.96
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_5,Deterministic_simpletron_optimist_notTfT,2.2,1.97
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_5,Deterministic_simpletron_optimist_notTfT,2.8,1.91
Deterministic_simpletron_optimist_notTfT,Permisive_TFT_patience_3,Deterministic_simpletron_optimist_notTfT,2.73,1.95
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_notTfT,1.67,1.3
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_notTfT,1.26,0.9
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_notTfT,1.17,0.98
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_optimist_notTfT,1.51,1.3
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_notTfT,1.73,1.39
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_notTfT,2.18,1.68
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_optimist_notTfT,1.65,1.28
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_notTfT,2.11,1.84
Deterministic_simpletron_optimist_notTfT,GenerousTitForTat_generous_p_0.1,Deterministic_simpletron_optimist_notTfT,2.34,1.66
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_optimist_TfT,Deterministic_simpletron_optimist_notTfT,2.14,1.64
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_optimist_notTfT,1.89,1.5
Deterministic_simpletron_optimist_notTfT,GrimTrigger,GrimTrigger,0.34,0.36
Deterministic_simpletron_optimist_notTfT,TitForTat,Deterministic_simpletron_optimist_notTfT,1.24,1.06
Deterministic_simpletron_optimist_notTfT,Deterministic_simpletron_pesimist_notTfT,Deterministic_simpletron_optimist_notTfT,0.67,0.63
Deterministic_simpletron_optimist_notTfT,TitForTat,Deterministic_simpletron_optimist_notTfT,0.71,0.61
Deterministic_simpletron_optimist_notTfT,TitForTat,Deterministic_simpletron_optimist_notTfT,1.82,1.36
Deterministic_simpletron_optimist_notTfT,TitForTat,Deterministic_simpletron_optimist_notTfT,2.08,1.61
Deterministic_simpletron_optimist_notTfT,GrimTrigger,GrimTrigger,0.37,0.47
Deterministic_simpletron_optimist_notTfT,GrimTrigger,GrimTrigger,0.35,0.39
Deterministic_simpletron_optimist_notTfT,GrimTrigger,GrimTrigger,0.24,0.26
Deterministic_simpletron_optimist_notTfT,UniformRandom,Deterministic_simpletron_optimist_notTfT,1.34,0.53
Deterministic_simpletron_optimist_notTfT,UniformRandom,Deterministic_simpletron_optimist_notTfT,1.59,0.59
Deterministic_simpletron_optimist_notTfT,UniformRandom,Deterministic_simpletron_optimist_notTfT,1.51,0.52
Deterministic_simpletron_optimist_notTfT,UniformRandom,Deterministic_simpletron_optimist_notTfT,1.44,0.64
Deterministic_simpletron_optimist_notTfT,Focal5,Deterministic_simpletron_optimist_notTfT,1.57,1.15
Deterministic_simpletron_optimist_notTfT,Focal5,Deterministic_simpletron_optimist_notTfT,1.55,1.13
Deterministic_simpletron_optimist_notTfT,CastigadorInfernal,Deterministic_simpletron_optimist_notTfT,1.5,1.1
Deterministic_simpletron_optimist_notTfT,CastigadorInfernal,Deterministic_simpletron_optimist_notTfT,1.57,1.19
Always3,AdaptivePavlov_deterministic,Always3,2.87,1.92
Always3,Deterministic_simpletron_optimist_notTfT,Always3,0.92,0.73
Always3,AdaptivePavlov_deterministic,Always3,2.87,1.94
Always3,AdaptivePavlov_deterministic,Always3,2.65,1.8
Always3,AdaptivePavlov_random,Always3,2.88,1.94
Always3,AdaptivePavlov_random,Always3,2.75,1.91
Always3,AdaptivePavlov_random,Always3,2.85,1.92
Always3,AdaptivePavlov_deterministic,Always3,2.82,1.91
Always3,ContriteTitForTat,Always3,2.67,1.83
Always3,ContriteTitForTat,Always3,2.82,1.92
Always3,ContriteTitForTat,Always3,2.66,1.8
Always3,AdaptivePavlov_random,Always3,2.72,1.86
Always3,GenerousTitForTat_generous_p_0.75,Always3,2.77,1.88
Always3,GenerousTitForTat_generous_p_0.75,Always3,2.86,1.94
Always3,ContriteTitForTat,Always3,2.79,1.9
Always3,GenerousTitForTat_generous_p_0.75,Always3,2.88,1.96
Always3,GenerousTitForTat_generous_p_0.75,Always3,2.85,1.96
Always3,GenerousTitForTat_generous_p_0.5,Always3,2.76,1.86
Always3,GenerousTitForTat_generous_p_0.5,Always3,2.64,1.84
Always3,GenerousTitForTat_generous_p_0.5,Always3,2.84,1.92
Always3,GenerousTitForTat_generous_p_0.5,Always3,2.81,1.88
Always3,Detective,Always3,2.71,1.84
Always3,Detective,Always3,2.79,1.86
Always3,GenerousTitForTat_generous_p_0.25,Always3,2.43,1.67
Always3,Detective,Always3,2.71,1.83
Always3,GenerousTitForTat_generous_p_0.25,Always3,2.21,1.53
Always3,Permisive_TFT_patience_10,Always3,2.76,1.9
Always3,Permisive_TFT_patience_10,Always3,2.76,1.89
Always3,Permisive_TFT_patience_10,Always3,2.76,1.86
Always3,GenerousTitForTat_generous_p_0.25,Always3,2.58,1.77
Always3,GenerousTitForTat_generous_p_0.25,Always3,2.41,1.66
Always3,Permisive_TFT_patience_3,Always3,2.77,1.86
Always3,Detective,Always3,2.64,1.76
Always3,Permisive_TFT_patience_5,Always3,2.73,1.84
Always3,Permisive_TFT_patience_10,Always3,2.67,1.8
Always3,Permisive_TFT_patience_3,Always3,2.82,1.92
Always3,Permisive_TFT_patience_5,Always3,2.77,1.87
Always3,Permisive_TFT_patience_3,Always3,2.8,1.88
Always3,Permisive_TFT_patience_5,Always3,2.78,1.88
Always3,Permisive_TFT_patience_5,Always3,2.79,1.9
Always3,Permisive_TFT_patience_3,Always3,2.71,1.84
Always3,GenerousTitForTat_generous_p_0.1,Always3,1.92,1.28
Always3,Deterministic_simpletron_optimist_TfT,Always3,1.38,0.95
Always3,GenerousTitForTat_generous_p_0.1,Always3,1.71,1.17
